,Unnamed: 0,total_score,InterfaceRes,Interface_hbond_count,SASA,SASA_hydrophobic,SASA_polar,Sc,contact_surf,ddg,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,sugar_SASA,sugar_SASA_hydrophobic,sugar_SASA_polar,sugar_bb,yhh_planarity,Ligand,Pose
444,444,-413.121,6.0,4.0,528.731,181.5,348.448,0.601,99.091,-12.072,0.0,-790.645,151.821,-250.683,1.42,16.531,33.622,82.58,488.529,-32.573,-50.237,-29.354,-26.618,-14.973,12.653,-24.898,0.323,-7.967,26.759,345.077,128.825,216.253,0.255,0.335,I2S3,3
445,445,-410.696,6.0,4.0,531.263,178.86,353.62,0.611,97.902,-12.5,0.0,-800.089,155.61,-251.647,1.443,17.061,34.397,87.875,490.497,-34.105,-49.357,-27.75,-26.745,-15.608,13.662,-24.75,0.347,-9.005,26.759,344.584,127.798,216.786,0.238,0.471,I2S3,3
446,446,-390.688,2.0,2.0,314.929,76.07,238.859,0.46,56.861,-8.779,0.0,-790.054,152.283,-238.989,1.456,17.921,34.59,87.982,480.43,-31.151,-49.25,-26.613,-25.433,-16.206,13.86,-24.78,0.278,-6.944,26.759,446.61,163.193,283.417,2.656,0.518,I2S3,3
447,447,-416.398,8.0,4.0,555.892,178.363,378.746,0.65,110.417,-14.949,0.0,-789.199,152.998,-249.734,1.423,16.112,34.537,82.206,484.971,-34.413,-53.908,-26.635,-26.177,-16.232,12.18,-24.746,0.345,-7.807,26.759,328.003,136.201,191.803,0.663,0.26,I2S3,3
448,448,-412.661,8.0,2.0,525.898,182.115,344.999,0.649,94.835,-11.524,0.0,-791.131,156.201,-244.606,1.446,16.968,34.591,83.383,477.82,-30.74,-53.127,-25.6,-26.161,-16.826,10.89,-24.719,0.312,-8.768,26.759,346.687,133.147,213.997,0.277,0.37,I2S3,3
449,449,-414.731,7.0,4.0,527.979,173.528,355.211,0.61,95.524,-12.167,0.0,-796.683,152.546,-246.92,1.439,16.793,34.492,81.756,489.565,-34.924,-51.619,-24.985,-26.07,-16.835,11.902,-24.494,0.334,-8.503,26.759,350.74,130.637,220.559,0.234,0.482,I2S3,3
450,450,-413.452,8.0,4.0,521.314,175.119,346.651,0.61,93.907,-12.133,0.0,-797.297,155.026,-248.551,1.433,16.798,34.434,83.479,491.536,-35.928,-51.082,-26.688,-26.597,-17.304,13.257,-24.659,0.321,-8.771,26.759,345.482,126.204,220.038,0.202,0.179,I2S3,3
451,451,-415.674,7.0,4.0,526.832,176.016,351.424,0.618,96.368,-12.5,0.0,-799.157,155.934,-247.824,1.44,16.782,34.813,82.693,490.49,-35.915,-51.363,-27.253,-26.646,-16.455,12.697,-24.267,0.328,-9.134,26.759,347.082,133.1,214.59,0.218,0.186,I2S3,3
452,452,-413.696,7.0,4.0,545.433,177.286,369.059,0.61,99.238,-13.369,0.0,-795.067,151.112,-246.469,1.418,16.143,34.417,82.2,488.947,-33.001,-50.575,-27.888,-26.645,-15.677,12.858,-25.256,0.313,-7.71,26.759,340.656,135.232,205.728,0.261,0.163,I2S3,3
453,453,-407.578,6.0,4.0,525.629,179.708,347.137,0.596,98.587,-12.171,0.0,-795.984,153.596,-250.399,1.445,17.233,34.159,85.62,487.5,-31.618,-51.189,-25.227,-26.398,-15.178,13.354,-24.837,0.327,-7.44,26.759,345.875,127.798,218.077,0.245,0.454,I2S3,3
454,454,-409.43,3.0,1.0,409.417,186.531,224.254,0.411,68.041,-8.909,0.0,-785.722,152.062,-244.125,1.437,16.768,34.342,84.092,473.664,-31.087,-50.516,-26.846,-25.617,-13.631,11.861,-25.192,0.269,-8.712,26.759,436.749,135.293,301.456,0.301,0.463,I2S3,4
455,455,-406.349,5.0,2.0,443.01,198.691,245.839,0.58,70.672,-8.698,0.0,-782.154,152.687,-239.994,1.432,17.242,34.056,83.443,468.93,-30.207,-50.446,-28.46,-26.702,-12.255,12.797,-25.837,0.287,-8.466,26.759,407.303,102.746,304.556,0.196,0.342,I2S3,4
456,456,-405.867,3.0,1.0,397.412,174.156,224.776,0.62,68.677,-10.395,0.0,-787.134,153.414,-241.675,1.44,17.005,34.082,84.352,473.744,-30.446,-50.884,-28.045,-26.516,-12.966,13.672,-25.161,0.313,-8.247,26.759,449.441,130.368,319.073,0.21,0.216,I2S3,4
457,457,-392.927,3.0,1.0,281.496,157.734,123.761,0.576,41.077,-3.862,0.0,-788.937,154.837,-228.519,1.465,17.942,34.975,85.151,475.449,-33.541,-51.902,-24.073,-26.601,-17.211,11.839,-24.923,0.308,-8.827,26.759,455.767,132.212,323.555,2.637,0.246,I2S3,4
458,458,-410.881,3.0,1.0,499.906,222.315,278.655,0.474,76.587,-7.659,0.0,-789.973,151.92,-240.322,1.433,16.684,35.026,80.491,478.826,-33.054,-52.082,-24.505,-26.56,-15.911,12.998,-25.212,0.296,-8.224,26.759,390.099,117.754,272.344,0.359,0.17,I2S3,4
459,459,-412.234,3.0,1.0,408.701,183.052,227.169,0.486,72.528,-9.73,0.0,-787.343,149.988,-243.432,1.433,16.876,34.7,83.827,474.975,-32.263,-51.263,-24.816,-26.12,-14.36,11.829,-25.347,0.313,-8.669,26.759,429.744,130.008,299.736,0.181,0.497,I2S3,4
460,460,-411.019,3.0,1.0,383.035,153.288,230.659,0.347,60.551,-7.754,0.0,-789.994,155.777,-242.627,1.445,17.042,35.58,81.459,473.512,-33.723,-51.221,-22.319,-26.531,-15.067,12.385,-25.016,0.3,-9.73,26.759,457.489,151.415,306.073,0.335,0.618,I2S3,4
461,461,-409.236,3.0,1.0,405.55,171.624,234.839,0.331,58.086,-8.14,0.0,-782.723,148.747,-238.189,1.426,16.71,33.965,83.499,467.302,-29.919,-51.01,-23.847,-25.426,-14.754,12.25,-25.544,0.294,-9.368,26.759,441.964,128.012,313.952,0.182,0.411,I2S3,4
462,462,-410.004,6.0,1.0,450.064,189.538,261.742,0.547,77.747,-11.171,0.0,-793.053,154.526,-241.962,1.426,16.881,34.63,82.017,482.301,-33.433,-52.159,-26.788,-26.356,-14.399,12.452,-24.789,0.303,-8.761,26.759,385.921,114.711,271.21,0.215,0.187,I2S3,4
463,463,-405.919,3.0,1.0,404.988,173.313,233.196,0.609,68.496,-9.845,0.0,-789.76,151.843,-240.885,1.441,17.1,34.423,84.759,474.004,-32.082,-51.511,-23.857,-26.347,-13.402,13.111,-24.903,0.304,-7.582,26.759,435.9,126.446,309.454,0.228,0.439,I2S3,4
464,464,-413.216,6.0,3.0,495.723,164.896,330.826,0.666,87.289,-12.132,0.0,-787.339,151.461,-244.01,1.424,16.31,34.443,80.093,479.088,-32.791,-51.229,-27.639,-26.672,-14.268,13.041,-24.934,0.309,-7.598,26.759,363.825,138.555,226.182,0.169,0.169,I2S3,5
465,465,-404.247,5.0,3.0,473.944,162.023,311.92,0.654,79.282,-13.164,0.0,-782.258,153.437,-241.115,1.429,16.645,33.286,84.677,470.998,-29.404,-51.326,-27.013,-26.191,-13.692,13.852,-25.962,0.266,-9.201,26.759,400.868,143.754,258.178,0.221,0.345,I2S3,5
466,466,-410.233,5.0,3.0,444.469,139.27,305.2,0.479,80.903,-11.84,0.0,-787.635,155.361,-242.111,1.43,16.941,34.518,80.06,478.989,-31.127,-51.844,-29.77,-26.884,-14.407,12.648,-25.403,0.287,-8.451,26.759,396.764,131.828,266.457,0.225,0.181,I2S3,5
467,467,-410.372,5.0,3.0,505.911,203.218,302.693,0.775,103.687,-12.9,0.0,-789.346,151.815,-244.429,1.434,16.839,33.963,83.357,479.86,-31.014,-50.233,-28.838,-26.537,-14.961,13.027,-25.442,0.302,-7.432,26.759,370.888,131.916,239.884,0.193,0.312,I2S3,5
468,468,-414.568,6.0,3.0,511.318,187.995,323.323,0.776,102.458,-12.876,0.0,-791.316,153.287,-244.286,1.428,16.481,34.228,80.058,482.884,-32.906,-50.918,-28.36,-26.795,-15.151,12.437,-25.181,0.309,-7.867,26.759,377.741,149.84,228.813,0.181,0.16,I2S3,5
469,469,-413.873,6.0,3.0,500.931,192.273,308.658,0.77,102.471,-12.88,0.0,-789.281,151.874,-243.206,1.427,16.462,34.395,79.555,481.676,-32.809,-51.134,-27.404,-26.847,-15.271,12.808,-25.372,0.319,-8.17,26.759,379.142,151.48,228.727,0.189,0.158,I2S3,5
470,470,-415.255,6.0,3.0,515.595,199.019,316.576,0.777,102.743,-12.892,0.0,-787.516,154.747,-241.024,1.425,16.46,34.293,78.667,479.747,-33.065,-51.648,-29.186,-26.84,-15.752,12.322,-25.346,0.307,-9.987,26.759,375.753,147.529,229.136,0.184,0.197,I2S3,5
471,471,-412.797,4.0,3.0,442.747,146.312,296.435,0.558,79.429,-12.042,0.0,-788.242,154.458,-245.859,1.42,16.353,34.134,80.963,479.663,-31.475,-50.931,-29.875,-26.891,-13.865,12.327,-24.862,0.302,-7.525,26.759,388.095,133.451,255.709,0.2,0.149,I2S3,5
472,472,-413.284,6.0,4.0,511.709,185.505,326.205,0.778,102.304,-14.253,0.0,-791.303,150.244,-244.606,1.44,17.506,34.386,81.468,484.06,-34.925,-50.922,-26.838,-26.487,-14.425,12.592,-25.084,0.276,-8.012,26.759,389.069,146.191,243.943,0.182,0.406,I2S3,5
473,473,-414.506,6.0,4.0,513.403,190.4,323.002,0.77,100.672,-13.578,0.0,-794.791,154.849,-246.458,1.429,16.375,34.841,82.395,482.535,-32.289,-50.498,-27.206,-26.722,-15.985,13.867,-25.457,0.3,-9.031,26.759,371.84,142.884,229.868,0.199,0.38,I2S3,5
474,474,-412.337,5.0,1.0,516.513,229.641,287.936,0.646,94.989,-9.826,0.0,-792.616,152.214,-236.932,1.418,16.48,33.911,82.44,480.767,-31.317,-52.333,-29.836,-25.866,-15.841,11.046,-24.814,0.31,-8.493,26.759,387.452,114.356,273.096,0.205,0.161,I2S3,7
475,475,-409.895,6.0,1.0,457.888,189.813,269.595,0.464,73.334,-12.135,0.0,-787.75,151.782,-236.84,1.421,16.306,34.515,79.822,477.977,-30.488,-51.957,-26.402,-25.751,-17.545,11.838,-25.84,0.257,-8.652,26.759,418.988,138.835,280.153,0.358,0.295,I2S3,7
476,476,-405.199,5.0,1.0,521.476,231.038,290.59,0.664,98.158,-9.428,0.0,-787.57,153.819,-237.744,1.43,16.72,33.547,86.145,472.83,-27.386,-50.716,-29.062,-25.78,-15.615,12.045,-25.439,0.297,-9.983,26.759,382.629,110.436,272.193,0.219,0.286,I2S3,7
477,477,-380.844,2.0,0.0,370.052,150.454,219.598,0.621,65.389,-10.499,0.0,-794.736,153.99,-243.019,1.434,17.214,35.075,105.065,484.222,-31.151,-49.776,-27.125,-25.885,-14.217,12.029,-25.449,0.265,-10.494,26.759,384.928,114.629,270.299,4.504,0.45,I2S3,7
478,478,-411.132,5.0,2.0,471.862,191.216,281.558,0.553,84.764,-15.1,0.0,-788.589,156.07,-243.892,1.443,17.181,35.871,78.231,479.92,-33.461,-51.097,-24.353,-25.849,-16.845,10.688,-25.228,0.229,-8.888,26.759,415.378,148.415,266.963,0.293,0.386,I2S3,7
479,479,-410.113,6.0,1.0,432.678,197.31,236.585,0.572,55.356,-7.705,0.0,-788.406,152.398,-239.626,1.442,17.234,35.304,84.439,473.345,-34.939,-49.977,-25.014,-26.276,-14.166,12.848,-25.279,0.326,-11.212,26.759,436.533,134.777,301.756,0.164,0.523,I2S3,7
480,480,-411.006,5.0,1.0,508.81,223.095,285.867,0.632,94.546,-9.641,0.0,-795.71,154.03,-241.072,1.421,16.458,34.199,83.683,482.377,-31.31,-51.545,-29.45,-26.37,-15.179,12.231,-24.366,0.332,-7.863,26.759,376.802,105.977,270.825,0.189,0.18,I2S3,7
481,481,-407.836,5.0,1.0,540.319,238.769,301.55,0.672,98.56,-10.314,0.0,-798.758,157.591,-240.518,1.427,16.925,34.438,83.561,485.138,-31.125,-51.699,-28.361,-26.141,-16.5,12.92,-24.465,0.333,-9.839,26.759,375.927,107.259,268.668,0.308,0.17,I2S3,7
482,482,-413.209,6.0,2.0,460.348,184.736,277.133,0.509,79.938,-12.637,0.0,-780.088,150.806,-238.179,1.41,16.151,34.519,78.709,473.29,-34.466,-52.54,-27.014,-25.841,-14.876,11.872,-25.083,0.307,-9.435,26.759,413.169,132.68,280.488,0.19,0.3,I2S3,7
483,483,-407.195,6.0,1.0,518.938,235.946,282.993,0.675,98.883,-10.208,0.0,-789.742,150.551,-239.818,1.447,17.315,34.687,83.517,479.054,-32.24,-51.832,-27.87,-25.663,-14.392,13.224,-25.173,0.329,-7.774,26.759,385.909,105.413,280.496,0.323,0.103,I2S3,7
484,484,-409.781,2.0,1.0,455.303,132.533,322.771,0.354,69.285,-10.45,0.0,-791.913,154.55,-249.424,1.446,17.426,34.458,85.166,482.251,-32.912,-50.371,-29.002,-26.082,-13.973,14.613,-24.453,0.289,-9.072,26.759,423.407,156.563,268.517,0.2,0.262,I2S3,8
485,485,-416.617,2.0,1.0,475.757,147.22,328.537,0.39,70.844,-10.895,0.0,-792.821,161.546,-252.233,1.437,17.077,34.985,81.849,482.188,-31.215,-52.003,-31.474,-27.191,-14.149,11.916,-25.039,0.302,-8.998,26.759,412.439,148.958,264.545,0.173,0.275,I2S3,8
486,486,-413.035,2.0,1.0,472.078,146.451,325.628,0.4,69.727,-10.579,0.0,-784.892,154.09,-243.787,1.435,17.313,34.646,81.043,477.207,-33.424,-51.613,-28.242,-26.581,-15.436,12.609,-25.066,0.296,-9.848,26.759,416.769,152.035,265.799,0.179,0.279,I2S3,8
487,487,-410.53,2.0,1.0,471.938,145.776,326.161,0.353,69.956,-10.724,0.0,-794.492,159.49,-245.978,1.448,17.431,35.117,83.097,479.635,-32.528,-51.249,-28.877,-26.392,-14.54,14.037,-25.042,0.298,-9.145,26.759,411.492,149.674,263.49,0.184,0.217,I2S3,8
488,488,-413.154,2.0,1.0,474.399,148.036,326.363,0.364,72.064,-11.121,0.0,-784.147,153.982,-241.847,1.436,17.222,34.614,78.876,477.572,-33.077,-52.878,-28.412,-26.138,-15.302,12.604,-24.813,0.311,-10.299,26.759,415.759,155.368,261.455,0.181,0.202,I2S3,8
489,489,-412.225,2.0,1.0,467.314,148.651,318.662,0.404,70.969,-10.686,0.0,-784.286,150.107,-246.644,1.439,17.346,33.909,82.855,479.137,-31.627,-51.4,-28.989,-26.471,-14.253,12.253,-24.998,0.319,-8.135,26.759,417.136,154.064,264.136,0.187,0.267,I2S3,8
490,490,-408.547,2.0,1.0,476.47,133.853,342.618,0.395,73.932,-9.537,0.0,-780.248,151.003,-245.032,1.439,17.268,33.933,81.881,475.34,-30.688,-51.443,-25.81,-26.482,-14.984,11.074,-25.429,0.248,-7.969,26.759,430.831,159.159,272.737,0.234,0.36,I2S3,8
491,491,-406.167,4.0,4.0,427.235,108.651,319.8,0.741,93.749,-16.211,0.0,-795.383,154.924,-253.102,1.441,17.015,35.123,89.049,487.95,-35.373,-49.266,-28.67,-26.788,-13.83,12.452,-25.114,0.288,-9.796,26.759,401.637,169.05,232.586,5.642,0.511,I2S3,8
492,492,-407.01,3.0,3.0,461.097,181.127,279.97,0.45,60.891,-9.249,0.0,-787.873,150.591,-240.331,1.44,17.039,34.34,84.894,474.185,-30.324,-49.396,-27.387,-25.714,-13.941,13.587,-25.598,0.304,-10.246,26.759,425.033,134.11,292.595,0.258,0.402,I2S3,8
493,493,-411.252,2.0,1.0,467.407,144.781,322.626,0.395,69.645,-9.656,0.0,-795.34,156.041,-245.983,1.441,17.417,35.311,82.854,483.57,-33.673,-51.125,-27.721,-26.587,-14.766,13.655,-24.514,0.318,-9.337,26.759,418.356,148.397,271.024,0.185,0.242,I2S3,8
494,494,-406.788,3.0,3.0,511.405,148.607,362.798,0.559,74.84,-13.673,0.0,-785.873,154.031,-245.358,1.425,16.857,33.888,84.239,475.86,-28.963,-50.534,-28.094,-26.275,-14.283,13.12,-25.289,0.317,-9.252,26.759,398.454,158.539,240.828,0.181,0.456,I2S3,9
495,495,-412.268,3.0,5.0,498.829,181.436,317.393,0.569,90.621,-11.584,0.0,-791.898,153.556,-245.122,1.425,16.509,34.061,81.99,484.525,-29.77,-51.39,-28.034,-26.067,-15.981,12.044,-25.264,0.305,-10.467,26.759,369.913,134.413,236.868,0.267,0.285,I2S3,9
