,total_score,InterfaceRes,Interface_hbond_count,SASA,SASA_hydrophobic,SASA_polar,Sc,contact_surf,ddg,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,sugar_SASA,sugar_SASA_hydrophobic,sugar_SASA_polar,sugar_bb,yhh_planarity,description,Ligand,Pose,Run
629,-410.113,6.0,1.0,432.678,197.31,236.585,0.572,55.356,-7.705,0.0,-788.406,152.398,-239.626,1.442,17.234,35.304,84.439,473.345,-34.939,-49.977,-25.014,-26.276,-14.166,12.848,-25.279,0.326,-11.212,26.759,436.533,134.777,301.756,0.164,0.523,rel_I2S3_out_4_7_complex_0006,I2S3,7,0006
630,-411.006,5.0,1.0,508.81,223.095,285.867,0.632,94.546,-9.641,0.0,-795.71,154.03,-241.072,1.421,16.458,34.199,83.683,482.377,-31.31,-51.545,-29.45,-26.37,-15.179,12.231,-24.366,0.332,-7.863,26.759,376.802,105.977,270.825,0.189,0.18,rel_I2S3_out_4_7_complex_0007,I2S3,7,0007
631,-407.836,5.0,1.0,540.319,238.769,301.55,0.672,98.56,-10.314,0.0,-798.758,157.591,-240.518,1.427,16.925,34.438,83.561,485.138,-31.125,-51.699,-28.361,-26.141,-16.5,12.92,-24.465,0.333,-9.839,26.759,375.927,107.259,268.668,0.308,0.17,rel_I2S3_out_4_7_complex_0008,I2S3,7,0008
632,-413.209,6.0,2.0,460.348,184.736,277.133,0.509,79.938,-12.637,0.0,-780.088,150.806,-238.179,1.41,16.151,34.519,78.709,473.29,-34.466,-52.54,-27.014,-25.841,-14.876,11.872,-25.083,0.307,-9.435,26.759,413.169,132.68,280.488,0.19,0.3,rel_I2S3_out_4_7_complex_0009,I2S3,7,0009
633,-407.195,6.0,1.0,518.938,235.946,282.993,0.675,98.883,-10.208,0.0,-789.742,150.551,-239.818,1.447,17.315,34.687,83.517,479.054,-32.24,-51.832,-27.87,-25.663,-14.392,13.224,-25.173,0.329,-7.774,26.759,385.909,105.413,280.496,0.323,0.103,rel_I2S3_out_4_7_complex_0010,I2S3,7,0010
634,-409.781,2.0,1.0,455.303,132.533,322.771,0.354,69.285,-10.45,0.0,-791.913,154.55,-249.424,1.446,17.426,34.458,85.166,482.251,-32.912,-50.371,-29.002,-26.082,-13.973,14.613,-24.453,0.289,-9.072,26.759,423.407,156.563,268.517,0.2,0.262,rel_I2S3_out_4_8_complex_0001,I2S3,8,0001
635,-416.617,2.0,1.0,475.757,147.22,328.537,0.39,70.844,-10.895,0.0,-792.821,161.546,-252.233,1.437,17.077,34.985,81.849,482.188,-31.215,-52.003,-31.474,-27.191,-14.149,11.916,-25.039,0.302,-8.998,26.759,412.439,148.958,264.545,0.173,0.275,rel_I2S3_out_4_8_complex_0002,I2S3,8,0002
636,-413.035,2.0,1.0,472.078,146.451,325.628,0.4,69.727,-10.579,0.0,-784.892,154.09,-243.787,1.435,17.313,34.646,81.043,477.207,-33.424,-51.613,-28.242,-26.581,-15.436,12.609,-25.066,0.296,-9.848,26.759,416.769,152.035,265.799,0.179,0.279,rel_I2S3_out_4_8_complex_0003,I2S3,8,0003
637,-410.53,2.0,1.0,471.938,145.776,326.161,0.353,69.956,-10.724,0.0,-794.492,159.49,-245.978,1.448,17.431,35.117,83.097,479.635,-32.528,-51.249,-28.877,-26.392,-14.54,14.037,-25.042,0.298,-9.145,26.759,411.492,149.674,263.49,0.184,0.217,rel_I2S3_out_4_8_complex_0004,I2S3,8,0004
638,-413.154,2.0,1.0,474.399,148.036,326.363,0.364,72.064,-11.121,0.0,-784.147,153.982,-241.847,1.436,17.222,34.614,78.876,477.572,-33.077,-52.878,-28.412,-26.138,-15.302,12.604,-24.813,0.311,-10.299,26.759,415.759,155.368,261.455,0.181,0.202,rel_I2S3_out_4_8_complex_0005,I2S3,8,0005
639,-412.225,2.0,1.0,467.314,148.651,318.662,0.404,70.969,-10.686,0.0,-784.286,150.107,-246.644,1.439,17.346,33.909,82.855,479.137,-31.627,-51.4,-28.989,-26.471,-14.253,12.253,-24.998,0.319,-8.135,26.759,417.136,154.064,264.136,0.187,0.267,rel_I2S3_out_4_8_complex_0006,I2S3,8,0006
640,-408.547,2.0,1.0,476.47,133.853,342.618,0.395,73.932,-9.537,0.0,-780.248,151.003,-245.032,1.439,17.268,33.933,81.881,475.34,-30.688,-51.443,-25.81,-26.482,-14.984,11.074,-25.429,0.248,-7.969,26.759,430.831,159.159,272.737,0.234,0.36,rel_I2S3_out_4_8_complex_0007,I2S3,8,0007
641,-406.167,4.0,4.0,427.235,108.651,319.8,0.741,93.749,-16.211,0.0,-795.383,154.924,-253.102,1.441,17.015,35.123,89.049,487.95,-35.373,-49.266,-28.67,-26.788,-13.83,12.452,-25.114,0.288,-9.796,26.759,401.637,169.05,232.586,5.642,0.511,rel_I2S3_out_4_8_complex_0008,I2S3,8,0008
642,-407.01,3.0,3.0,461.097,181.127,279.97,0.45,60.891,-9.249,0.0,-787.873,150.591,-240.331,1.44,17.039,34.34,84.894,474.185,-30.324,-49.396,-27.387,-25.714,-13.941,13.587,-25.598,0.304,-10.246,26.759,425.033,134.11,292.595,0.258,0.402,rel_I2S3_out_4_8_complex_0009,I2S3,8,0009
643,-411.252,2.0,1.0,467.407,144.781,322.626,0.395,69.645,-9.656,0.0,-795.34,156.041,-245.983,1.441,17.417,35.311,82.854,483.57,-33.673,-51.125,-27.721,-26.587,-14.766,13.655,-24.514,0.318,-9.337,26.759,418.356,148.397,271.024,0.185,0.242,rel_I2S3_out_4_8_complex_0010,I2S3,8,0010
644,-406.788,3.0,3.0,511.405,148.607,362.798,0.559,74.84,-13.673,0.0,-785.873,154.031,-245.358,1.425,16.857,33.888,84.239,475.86,-28.963,-50.534,-28.094,-26.275,-14.283,13.12,-25.289,0.317,-9.252,26.759,398.454,158.539,240.828,0.181,0.456,rel_I2S3_out_4_9_complex_0001,I2S3,9,0001
645,-412.268,3.0,5.0,498.829,181.436,317.393,0.569,90.621,-11.584,0.0,-791.898,153.556,-245.122,1.425,16.509,34.061,81.99,484.525,-29.77,-51.39,-28.034,-26.067,-15.981,12.044,-25.264,0.305,-10.467,26.759,369.913,134.413,236.868,0.267,0.285,rel_I2S3_out_4_9_complex_0002,I2S3,9,0002
646,-413.937,3.0,3.0,525.282,146.025,379.408,0.44,87.298,-13.923,0.0,-780.643,154.3,-244.276,1.429,16.621,34.938,79.87,472.891,-33.608,-52.048,-25.981,-26.375,-15.544,11.644,-25.156,0.326,-9.337,26.759,387.077,159.306,228.379,0.188,0.067,rel_I2S3_out_4_9_complex_0003,I2S3,9,0003
647,-407.116,2.0,3.0,447.296,117.836,329.46,0.522,72.067,-12.235,0.0,-785.97,155.572,-245.793,1.434,17.406,34.463,82.736,475.618,-27.63,-50.966,-30.998,-26.286,-15.529,14.302,-25.31,0.325,-7.869,26.759,408.681,154.766,254.827,0.18,0.439,rel_I2S3_out_4_9_complex_0004,I2S3,9,0004
648,-408.727,2.0,3.0,482.969,130.464,352.505,0.384,77.492,-11.755,0.0,-783.636,158.098,-243.931,1.435,17.424,34.614,79.467,475.597,-30.175,-51.264,-32.436,-25.24,-14.406,12.099,-25.251,0.265,-8.693,26.759,399.857,148.539,252.991,0.163,0.383,rel_I2S3_out_4_9_complex_0005,I2S3,9,0005
649,-391.427,3.0,0.0,380.54,124.055,256.485,0.288,49.489,-5.811,0.0,-784.412,149.25,-230.356,1.463,18.097,34.468,88.151,471.286,-28.482,-52.934,-24.269,-26.049,-16.82,12.722,-25.579,0.289,-8.081,26.759,416.949,102.672,314.277,2.644,0.427,rel_I2S3_out_4_9_complex_0006,I2S3,9,0006
650,-405.597,1.0,2.0,403.245,101.229,302.016,0.299,61.899,-10.786,0.0,-787.489,152.44,-244.028,1.45,17.669,34.454,84.172,477.464,-31.616,-51.385,-26.718,-24.699,-12.0,12.865,-25.632,0.279,-10.153,26.759,449.58,165.347,285.297,0.175,0.396,rel_I2S3_out_4_9_complex_0007,I2S3,9,0007
651,-412.669,1.0,3.0,473.887,125.329,348.559,0.555,77.396,-13.601,0.0,-789.502,155.075,-247.234,1.421,16.621,33.75,84.329,480.2,-31.089,-50.971,-29.335,-26.574,-15.7,12.594,-25.267,0.315,-8.383,26.759,415.476,160.242,256.602,0.164,0.158,rel_I2S3_out_4_9_complex_0008,I2S3,9,0008
652,-408.673,1.0,2.0,440.295,122.766,317.529,0.529,61.856,-10.556,0.0,-782.574,151.288,-245.82,1.432,16.855,34.207,84.175,475.054,-32.056,-50.762,-28.797,-26.098,-14.244,14.046,-24.931,0.32,-7.901,26.759,431.885,160.507,272.29,0.162,0.214,rel_I2S3_out_4_9_complex_0009,I2S3,9,0009
653,-407.347,2.0,4.0,434.956,105.429,329.527,0.511,63.449,-14.879,0.0,-780.081,154.39,-236.024,1.418,16.867,33.805,79.854,469.415,-28.14,-51.259,-29.089,-25.904,-16.112,11.21,-24.968,0.273,-10.123,26.759,443.818,168.322,276.559,0.162,0.201,rel_I2S3_out_4_9_complex_0010,I2S3,9,0010
654,-411.414,2.0,1.0,282.45,85.907,196.542,0.715,55.509,-7.358,0.0,-784.362,151.464,-241.607,1.395,17.094,32.005,83.089,472.675,-32.961,-50.682,-24.072,-26.183,-16.726,11.754,-24.844,0.321,-7.926,26.759,549.042,216.283,333.519,0.895,0.5,rel_S6I2_out_4_1_complex_0001,S6I2,1,0001
655,-411.497,5.0,1.0,463.325,162.128,301.198,0.671,87.544,-11.815,0.0,-793.783,151.58,-247.133,1.387,17.148,30.947,84.9,482.805,-33.919,-50.806,-24.227,-25.77,-16.53,14.126,-24.656,0.309,-7.345,26.759,439.03,163.192,276.75,2.179,0.534,rel_S6I2_out_4_1_complex_0002,S6I2,1,0002
656,-401.172,5.0,1.0,430.108,140.125,289.983,0.442,79.605,-7.272,0.0,-792.985,157.048,-242.781,1.409,18.19,32.692,87.247,482.848,-32.069,-51.15,-27.014,-26.131,-17.067,12.569,-25.127,0.308,-7.406,26.759,454.375,157.343,298.552,1.27,0.217,rel_S6I2_out_4_1_complex_0003,S6I2,1,0003
657,-418.244,5.0,1.0,434.247,156.182,278.065,0.686,77.81,-11.528,0.0,-797.653,150.084,-241.059,1.383,16.34,31.475,83.682,483.627,-36.595,-51.53,-23.662,-26.531,-18.347,12.0,-24.283,0.349,-7.169,26.759,457.633,150.685,308.469,2.631,0.254,rel_S6I2_out_4_1_complex_0004,S6I2,1,0004
658,-410.742,5.0,0.0,452.024,163.459,288.565,0.732,86.823,-11.946,0.0,-800.684,150.653,-240.044,1.4,17.298,32.081,83.878,486.677,-36.351,-48.806,-23.731,-26.467,-18.314,12.428,-24.52,0.32,-6.291,26.759,452.894,163.594,290.82,2.742,0.229,rel_S6I2_out_4_1_complex_0005,S6I2,1,0005
659,-417.966,5.0,1.0,472.661,168.491,304.17,0.673,87.593,-13.195,0.0,-792.982,152.917,-243.079,1.356,15.877,30.7,81.252,483.017,-33.466,-51.689,-27.41,-26.174,-17.662,11.685,-24.323,0.31,-7.195,26.759,426.539,155.968,271.332,1.955,0.188,rel_S6I2_out_4_1_complex_0006,S6I2,1,0006
660,-412.669,5.0,1.0,450.502,162.799,287.703,0.666,79.27,-11.766,0.0,-794.028,152.394,-245.171,1.379,16.688,30.919,83.854,481.589,-34.477,-50.798,-25.359,-26.031,-16.185,13.557,-24.662,0.316,-5.962,26.759,448.77,163.496,286.642,2.25,0.301,rel_S6I2_out_4_1_complex_0007,S6I2,1,0007
661,-413.316,5.0,1.0,476.907,154.551,322.356,0.711,89.45,-11.786,0.0,-790.144,151.309,-239.353,1.374,16.21,31.04,81.365,477.364,-31.299,-52.176,-22.846,-26.098,-19.056,11.701,-23.785,0.301,-8.303,26.759,435.837,151.325,285.272,1.89,0.432,rel_S6I2_out_4_1_complex_0008,S6I2,1,0008
662,-403.955,3.0,1.0,300.71,102.206,198.504,0.67,50.927,-4.387,0.0,-786.255,151.46,-230.656,1.38,16.915,31.674,81.222,471.358,-29.246,-50.057,-22.02,-26.021,-19.863,11.397,-25.412,0.315,-8.327,26.759,528.693,201.476,328.282,1.073,0.348,rel_S6I2_out_4_1_complex_0009,S6I2,1,0009
663,-417.944,5.0,1.0,456.158,155.345,300.813,0.689,87.842,-13.094,0.0,-793.914,152.102,-245.975,1.372,16.196,31.385,81.602,483.45,-33.386,-51.133,-28.118,-26.117,-15.281,12.608,-24.948,0.325,-6.996,26.759,429.424,154.122,276.063,1.932,0.194,rel_S6I2_out_4_1_complex_0010,S6I2,1,0010
664,-412.558,2.0,1.0,368.103,159.281,209.583,0.445,46.002,-10.752,0.0,-779.16,151.451,-238.123,1.364,16.033,30.795,80.116,465.485,-33.165,-52.059,-23.969,-26.602,-15.146,12.868,-25.22,0.296,-7.243,26.759,500.346,135.475,365.478,2.768,0.196,rel_S6I2_out_4_2_complex_0001,S6I2,2,0001
665,-415.635,5.0,1.0,500.538,214.121,287.785,0.589,76.405,-11.821,0.0,-791.89,152.546,-242.14,1.38,16.89,31.607,80.108,477.442,-34.323,-52.649,-23.917,-25.77,-15.265,12.913,-25.224,0.327,-7.4,26.759,424.852,123.954,300.898,2.815,0.156,rel_S6I2_out_4_2_complex_0002,S6I2,2,0002
666,-382.743,3.0,1.0,412.207,191.243,222.637,0.588,67.882,-9.892,0.0,-789.299,155.004,-240.624,1.385,16.505,31.248,100.763,477.883,-33.483,-51.881,-25.017,-25.685,-14.962,12.883,-24.792,0.285,-7.907,26.759,438.476,102.976,335.5,8.039,0.153,rel_S6I2_out_4_2_complex_0003,S6I2,2,0003
667,-381.783,2.0,2.0,359.187,152.143,208.413,0.493,59.339,-11.635,0.0,-788.111,153.309,-241.468,1.385,16.747,30.662,105.766,473.497,-31.911,-51.045,-27.546,-26.449,-12.495,14.168,-24.896,0.314,-8.794,26.759,458.359,107.586,350.773,8.033,0.291,rel_S6I2_out_4_2_complex_0004,S6I2,2,0004
668,-413.987,3.0,2.0,464.468,191.348,273.576,0.405,56.52,-13.236,0.0,-781.056,153.202,-242.7,1.379,16.422,30.715,81.273,471.034,-31.234,-51.491,-27.848,-27.008,-14.487,11.675,-24.922,0.293,-8.733,26.759,464.868,133.534,332.246,2.575,0.162,rel_S6I2_out_4_2_complex_0005,S6I2,2,0005
669,-418.01,4.0,2.0,519.776,222.991,298.305,0.605,87.741,-13.493,0.0,-794.841,154.111,-245.455,1.379,16.926,31.714,81.553,481.236,-33.766,-51.949,-26.621,-26.077,-15.959,13.531,-25.151,0.315,-8.695,26.759,423.09,110.268,312.974,2.767,0.213,rel_S6I2_out_4_2_complex_0006,S6I2,2,0006
670,-414.102,4.0,3.0,508.531,217.341,291.798,0.598,86.321,-14.771,0.0,-786.872,149.454,-239.775,1.356,16.317,31.151,80.403,475.664,-32.52,-52.252,-23.399,-25.659,-16.279,11.61,-25.526,0.308,-8.12,26.759,426.365,101.094,325.422,2.872,0.407,rel_S6I2_out_4_2_complex_0007,S6I2,2,0007
671,-411.356,3.0,2.0,491.462,221.564,271.266,0.539,76.839,-14.381,0.0,-782.486,152.314,-236.865,1.385,16.877,31.906,78.64,470.072,-33.816,-53.255,-22.988,-25.734,-15.78,11.713,-24.92,0.291,-8.385,26.759,441.212,110.192,331.02,2.814,0.102,rel_S6I2_out_4_2_complex_0008,S6I2,2,0008
672,-408.661,4.0,1.0,445.982,214.003,233.651,0.675,69.753,-11.677,0.0,-786.097,154.724,-238.311,1.375,16.649,30.353,85.019,469.226,-28.297,-51.518,-26.071,-26.536,-16.526,12.826,-25.47,0.299,-9.891,26.759,457.632,112.501,345.132,2.542,0.284,rel_S6I2_out_4_2_complex_0009,S6I2,2,0009
673,-413.693,4.0,1.0,455.822,216.692,240.802,0.581,67.92,-10.384,0.0,-789.573,152.927,-241.373,1.373,16.51,30.89,81.452,475.749,-32.492,-51.697,-24.428,-26.135,-16.266,12.402,-24.639,0.365,-8.251,26.759,461.515,113.246,348.269,2.571,0.164,rel_S6I2_out_4_2_complex_0010,S6I2,2,0010
674,-414.659,3.0,4.0,334.875,61.771,273.104,0.699,65.869,-10.196,0.0,-784.803,154.242,-239.248,1.373,16.461,30.71,79.381,476.247,-33.577,-51.444,-27.859,-26.848,-16.724,11.973,-24.994,0.314,-9.148,26.759,499.697,179.729,321.488,2.489,0.036,rel_S6I2_out_4_4_complex_0001,S6I2,4,0001
675,-418.573,7.0,6.0,494.295,143.684,350.611,0.627,86.624,-14.189,0.0,-792.898,150.697,-240.367,1.385,17.04,31.684,80.796,482.557,-36.747,-52.042,-28.083,-26.228,-15.303,11.774,-24.539,0.302,-8.553,26.759,415.589,155.479,261.174,2.979,0.216,rel_S6I2_out_4_4_complex_0002,S6I2,4,0002
676,-408.332,3.0,5.0,422.895,113.151,309.743,0.726,80.152,-12.176,0.0,-790.851,153.24,-240.44,1.388,17.022,31.699,86.771,483.172,-32.911,-51.898,-28.842,-26.57,-17.424,11.619,-25.021,0.279,-7.993,26.759,428.771,163.33,266.506,1.452,0.216,rel_S6I2_out_4_4_complex_0003,S6I2,4,0003
677,-415.481,8.0,5.0,539.891,141.433,398.457,0.664,107.571,-14.855,0.0,-791.892,152.475,-246.503,1.375,16.295,31.19,83.159,485.161,-32.504,-50.741,-31.319,-26.282,-13.453,12.258,-25.85,0.287,-9.039,26.759,384.635,161.719,224.437,2.852,0.29,rel_S6I2_out_4_4_complex_0004,S6I2,4,0004
678,-410.756,3.0,5.0,350.626,67.569,283.058,0.755,67.403,-9.524,0.0,-786.293,149.907,-235.674,1.38,16.802,31.105,81.835,473.531,-32.224,-51.37,-23.789,-26.212,-16.944,11.925,-25.722,0.311,-8.797,26.759,485.509,173.807,313.222,2.344,0.37,rel_S6I2_out_4_4_complex_0005,S6I2,4,0005
679,-405.88,3.0,4.0,437.593,119.381,318.212,0.661,73.839,-11.242,0.0,-789.386,152.479,-244.521,1.385,17.114,31.594,89.441,479.815,-34.003,-50.746,-26.33,-26.302,-16.057,12.436,-24.607,0.291,-7.211,26.759,420.6,170.039,251.625,1.426,0.544,rel_S6I2_out_4_4_complex_0006,S6I2,4,0006
680,-415.791,8.0,4.0,541.266,171.58,369.687,0.701,114.406,-15.013,0.0,-796.845,151.301,-246.96,1.38,16.334,31.549,81.566,492.119,-36.446,-52.379,-24.72,-26.632,-14.213,11.759,-25.151,0.224,-8.513,26.759,349.003,149.234,201.29,2.72,0.356,rel_S6I2_out_4_4_complex_0007,S6I2,4,0007
681,-415.035,6.0,5.0,416.058,118.83,297.228,0.612,76.684,-12.618,0.0,-793.138,157.349,-247.382,1.395,17.09,32.467,82.851,480.937,-36.92,-51.469,-27.329,-27.063,-13.131,14.032,-25.034,0.326,-9.92,26.759,456.684,167.789,290.415,2.86,0.286,rel_S6I2_out_4_4_complex_0008,S6I2,4,0008
682,-413.474,9.0,4.0,563.272,164.456,398.816,0.721,117.002,-15.767,0.0,-794.5,152.055,-251.29,1.367,15.941,30.666,82.399,489.839,-34.13,-49.178,-25.95,-26.116,-14.827,13.136,-24.502,0.253,-8.577,26.759,372.156,156.259,217.417,2.759,0.422,rel_S6I2_out_4_4_complex_0009,S6I2,4,0009
683,-415.839,9.0,4.0,575.585,180.038,395.547,0.672,115.598,-14.213,0.0,-799.969,153.733,-247.749,1.374,16.057,31.194,83.171,492.515,-33.783,-50.895,-28.231,-26.437,-14.789,11.542,-25.198,0.297,-8.279,26.759,360.836,139.734,222.622,2.728,0.12,rel_S6I2_out_4_4_complex_0010,S6I2,4,0010
684,-415.14,3.0,4.0,355.773,93.862,261.911,0.613,59.259,-11.766,0.0,-784.573,152.788,-241.976,1.38,16.385,31.134,80.19,474.268,-34.049,-51.486,-25.939,-26.412,-15.68,11.678,-25.345,0.321,-7.829,26.759,513.118,184.296,330.342,2.861,0.386,rel_S6I2_out_4_5_complex_0001,S6I2,5,0001
685,-414.595,4.0,4.0,427.369,109.937,317.433,0.619,73.232,-11.445,0.0,-790.43,153.709,-241.573,1.404,17.438,31.763,79.512,480.462,-36.375,-51.24,-25.989,-26.162,-15.496,12.928,-25.334,0.31,-8.276,26.759,438.136,181.692,257.508,1.664,0.331,rel_S6I2_out_4_5_complex_0002,S6I2,5,0002
686,-407.832,4.0,3.0,354.321,88.092,266.23,0.723,62.729,-10.46,0.0,-784.916,156.613,-243.546,1.382,16.762,30.52,85.586,472.795,-32.654,-50.398,-28.538,-26.583,-13.914,13.01,-24.776,0.285,-7.687,26.759,508.563,171.774,336.788,1.116,0.351,rel_S6I2_out_4_5_complex_0003,S6I2,5,0003
687,-415.336,4.0,3.0,419.222,106.433,312.789,0.672,75.094,-11.6,0.0,-786.875,151.723,-240.176,1.372,16.107,31.85,79.843,479.425,-34.931,-51.681,-24.305,-26.93,-17.296,11.909,-25.18,0.303,-8.683,26.759,448.268,155.097,293.171,1.127,0.303,rel_S6I2_out_4_5_complex_0004,S6I2,5,0004
688,-410.514,2.0,5.0,308.91,66.772,242.138,0.808,59.699,-9.892,0.0,-785.77,154.289,-239.072,1.389,17.32,31.004,85.075,472.667,-34.232,-50.423,-27.494,-25.566,-14.127,12.614,-26.335,0.275,-10.531,26.759,543.69,189.775,355.435,1.36,0.281,rel_S6I2_out_4_5_complex_0005,S6I2,5,0005
689,-405.209,5.0,2.0,423.543,142.133,281.41,0.633,75.509,-8.551,0.0,-794.354,156.302,-238.615,1.4,17.449,32.081,88.233,481.678,-34.67,-50.794,-26.313,-26.599,-17.547,12.846,-25.123,0.317,-9.934,26.759,446.769,173.787,274.35,1.475,0.2,rel_S6I2_out_4_5_complex_0006,S6I2,5,0006
690,-411.788,6.0,1.0,478.855,151.705,327.15,0.524,67.758,-9.442,0.0,-786.7,150.567,-241.66,1.379,16.78,31.141,83.038,476.151,-33.156,-50.779,-26.094,-26.693,-15.286,12.159,-25.134,0.299,-7.751,26.759,434.622,153.293,282.698,2.964,0.226,rel_S6I2_out_4_5_complex_0007,S6I2,5,0007
691,-410.967,3.0,3.0,362.045,90.249,271.796,0.701,69.313,-7.454,0.0,-790.491,151.973,-238.385,1.37,16.548,30.68,82.416,479.204,-32.635,-51.181,-26.671,-26.512,-15.878,12.183,-24.746,0.342,-8.105,26.759,490.122,180.097,311.09,1.989,0.172,rel_S6I2_out_4_5_complex_0008,S6I2,5,0008
692,-415.12,4.0,3.0,418.171,121.345,296.826,0.59,71.56,-9.879,0.0,-794.853,153.485,-239.896,1.393,17.355,32.027,82.606,482.745,-35.995,-50.805,-27.325,-26.701,-15.794,12.172,-24.534,0.314,-9.374,26.759,463.634,175.832,289.323,1.093,0.21,rel_S6I2_out_4_5_complex_0009,S6I2,5,0009
693,-410.681,8.0,5.0,545.293,171.642,373.651,0.56,89.89,-11.499,0.0,-791.07,152.265,-244.12,1.396,16.869,29.862,86.261,480.8,-30.955,-49.865,-31.013,-26.668,-14.094,12.616,-25.366,0.295,-7.769,26.759,416.702,159.856,258.367,2.785,0.331,rel_S6I2_out_4_5_complex_0010,S6I2,5,0010
694,-408.215,6.0,1.0,418.533,167.138,251.394,0.709,78.031,-5.751,0.0,-791.45,153.186,-237.769,1.386,16.954,31.902,82.09,479.968,-34.5,-52.749,-24.944,-26.607,-14.919,12.038,-24.992,0.301,-7.785,26.759,478.238,174.356,305.403,2.739,0.177,rel_S6I2_out_4_6_complex_0001,S6I2,6,0001
695,-409.898,7.0,0.0,418.963,168.136,251.739,0.713,84.531,-5.531,0.0,-795.011,154.037,-241.305,1.37,16.059,31.58,82.318,483.207,-32.684,-51.915,-25.618,-26.828,-14.992,12.284,-24.753,0.323,-7.694,26.759,474.378,171.34,303.037,2.786,0.178,rel_S6I2_out_4_6_complex_0002,S6I2,6,0002
696,-409.379,7.0,0.0,409.833,160.89,249.855,0.726,81.448,-5.409,0.0,-792.665,155.292,-241.365,1.377,16.255,31.518,82.234,481.432,-32.673,-52.603,-25.759,-26.911,-15.418,12.825,-24.656,0.309,-8.3,26.759,465.555,168.239,297.316,2.815,0.154,rel_S6I2_out_4_6_complex_0003,S6I2,6,0003
697,-414.204,8.0,2.0,438.433,146.398,293.1,0.627,88.334,-10.204,0.0,-791.986,155.946,-243.516,1.379,16.5,31.585,81.298,482.657,-35.067,-52.844,-23.997,-26.602,-15.631,11.904,-25.138,0.335,-8.945,26.759,459.665,156.223,303.442,1.117,0.043,rel_S6I2_out_4_6_complex_0004,S6I2,6,0004
698,-411.38,7.0,1.0,405.152,127.483,278.277,0.621,79.257,-6.713,0.0,-787.948,149.387,-240.393,1.368,16.838,30.579,81.939,479.672,-31.68,-51.086,-27.248,-26.362,-14.333,12.299,-25.117,0.324,-8.206,26.759,467.679,168.806,299.178,1.562,0.266,rel_S6I2_out_4_6_complex_0005,S6I2,6,0005
699,-411.667,7.0,1.0,397.453,157.091,241.731,0.718,74.731,-7.498,0.0,-788.647,152.324,-240.859,1.368,16.072,31.497,81.228,477.755,-33.4,-52.011,-24.935,-26.106,-14.88,12.68,-25.218,0.357,-8.686,26.759,473.419,173.958,299.46,2.657,0.379,rel_S6I2_out_4_6_complex_0006,S6I2,6,0006
700,-414.918,7.0,2.0,425.206,150.592,275.982,0.714,95.201,-11.242,0.0,-788.823,148.446,-244.892,1.384,16.348,30.714,85.099,480.575,-31.912,-50.452,-25.619,-26.015,-14.611,11.425,-25.827,0.352,-9.921,26.759,445.368,145.743,299.624,1.614,0.438,rel_S6I2_out_4_6_complex_0007,S6I2,6,0007
701,-416.885,8.0,2.0,437.322,147.339,291.047,0.621,88.061,-10.379,0.0,-790.908,150.634,-245.757,1.379,16.409,31.296,80.986,481.931,-32.194,-51.779,-24.699,-25.458,-15.624,11.626,-24.848,0.332,-8.378,26.759,457.999,161.322,296.829,1.321,0.087,rel_S6I2_out_4_6_complex_0008,S6I2,6,0008
702,-414.715,7.0,2.0,432.667,131.743,300.923,0.611,87.549,-10.092,0.0,-795.497,156.172,-249.686,1.374,16.276,31.137,82.146,486.034,-33.474,-52.081,-26.171,-26.254,-14.235,13.954,-24.949,0.344,-7.938,26.759,454.428,156.735,297.845,1.166,0.207,rel_S6I2_out_4_6_complex_0009,S6I2,6,0009
703,-418.162,7.0,2.0,438.95,144.471,295.542,0.614,87.084,-10.168,0.0,-793.403,153.826,-243.866,1.375,16.426,31.256,81.216,483.202,-35.019,-52.81,-26.133,-26.179,-15.387,12.591,-24.526,0.321,-9.23,26.759,453.07,155.377,297.845,1.164,0.254,rel_S6I2_out_4_6_complex_0010,S6I2,6,0010
704,-415.604,6.0,2.0,554.465,244.229,311.757,0.41,83.436,-11.784,0.0,-789.668,152.174,-240.687,1.385,16.901,31.595,80.183,478.806,-35.797,-51.585,-24.689,-25.846,-17.804,12.479,-25.139,0.336,-8.035,26.759,375.373,109.941,265.431,2.766,0.261,rel_S6I2_out_4_7_complex_0001,S6I2,7,0001
705,-415.793,7.0,2.0,597.956,255.841,343.636,0.42,89.175,-14.113,0.0,-787.946,150.754,-246.867,1.374,16.752,31.024,83.451,477.327,-32.262,-51.112,-26.236,-25.778,-15.977,11.92,-25.296,0.329,-7.232,26.759,366.728,108.835,257.893,2.74,0.482,rel_S6I2_out_4_7_complex_0002,S6I2,7,0002
706,-414.617,5.0,1.0,477.682,228.542,250.66,0.445,74.921,-11.585,0.0,-783.734,149.834,-240.294,1.387,16.639,30.349,82.248,471.43,-31.881,-50.991,-25.436,-25.68,-16.242,10.523,-24.854,0.286,-8.214,26.759,422.249,105.406,316.995,2.746,0.506,rel_S6I2_out_4_7_complex_0003,S6I2,7,0003
